Cell,Year,Month,VEG_1,VEG_2,VEG_3,VEG_4,VEG_5,VEG_6,VEG_7,VEG_8,VEG_9,VEG_10
19,2008,7,0,0,4.06923,4.2175,4.035,0,2.99833,0,0,0.1
19,2008,8,0,0,3.60192,3.9525,3.54167,0,2.615,0,0,0.1
19,2008,9,0,0,2.47115,3.1575,2.41833,0,1.70167,0,0,0.1
19,2008,10,0,0,1.53846,2.16,1.57556,0,1.06222,0,0,0.1
19,2008,11,0,0,1,1.4925,1.05,0,0.725,0,0,0.1
19,2008,12,0,0,0.673077,1.12,0.821667,0,0.615,0,0,0.1
19,2009,1,0,0,0.580769,0.95,0.701667,0,0.525,0,0,0.1
19,2009,2,0,0,0.65641,0.913333,0.96,0,0.595556,0,0,0.133333
19,2009,3,0,0,0.707692,0.9575,0.861667,0,0.616667,0,0,0.1
19,2009,4,0,0,0.994231,1.4075,1.09,0,0.73,0,0,0.125
19,2009,5,0,0,1.85385,2.4525,2.005,0,1.20167,0,0,0.1
19,2009,6,0,0,3.00962,3.77,3.01667,0,2.09333,0,0,0.1
19,2009,7,0,0,3.68462,4.3275,3.59833,0,2.68167,0,0,0.1
19,2009,8,0,0,3.26154,4.085,3.16833,0,2.36167,0,0,0.1
19,2009,9,0,0,2.14038,3.1775,2.21833,0,1.56167,0,0,0.1
19,2009,10,0,0,1.38462,1.95,1.6,0,1.01111,0,0,0.1
19,2009,11,0,0,0.869231,1.2675,0.973333,0,0.643333,0,0,0.1
19,2009,12,0,0,0.659615,0.9425,0.73,0,0.466667,0,0,0.1
19,2010,1,0,0,0.546154,0.835,0.508333,0,0.44,0,0,0.1
19,2010,2,0,0,0.623077,0.846667,0.588889,0,0.448889,0,0,0.1
19,2010,3,0,0,0.678846,0.88,0.661667,0,0.468333,0,0,0.1
19,2010,4,0,0,1.00769,1.2375,1.10333,0,0.7,0,0,0.025
19,2010,5,0,0,2.20962,2.69,2.275,0,1.49333,0,0,0
19,2010,6,0,0,3.61731,4.0875,3.35167,0,2.47667,0,0,0.05
19,2010,7,0,0,3.85962,4.375,3.56333,0,2.84833,0,0,0.175
19,2010,8,0,0,3.38269,4.015,3.16833,0,2.46,0,0,0.175
19,2010,9,0,0,2.38654,3.015,2.27167,0,1.625,0,0,0.075
19,2010,10,0,0,1.5641,1.85333,1.50667,0,0.986667,0,0,0.1
19,2010,11,0,0,1.14808,1.2925,1.09833,0,0.701667,0,0,0.1
19,2010,12,0,0,1.18462,1.0675,1.05667,0,0.486667,0,0,0.1
19,2011,1,0,0,0.876923,0.9775,0.79,0,0.386667,0,0,0
19,2011,2,0,0,0.984615,0.896667,0.773333,0,0.42,0,0,0.0666667
19,2011,3,0,0,0.848077,0.93,0.771667,0,0.443333,0,0,0.1
19,2011,4,0,0,1.25,1.4025,1.24667,0,0.668333,0,0,0.025
19,2011,5,0,0,2.61154,2.8425,2.75,0,1.32833,0,0,0
19,2011,6,0,0,3.7,4.16,3.625,0,2.33833,0,0,0.05
19,2011,7,0,0,3.92885,4.47,3.7,0,3.02667,0,0,0.175
19,2011,8,0,0,3.53269,4.1525,3.32333,0,2.65667,0,0,0.175
19,2011,9,0,0,2.51923,3.2275,2.45,0,1.71833,0,0,0.075
19,2011,10,0,0,1.44103,1.98667,1.54667,0,1.06444,0,0,0.1
19,2011,11,0,0,0.967308,1.4025,1.02167,0,0.683333,0,0,0.1
19,2011,12,0,0,0.717308,1.0875,0.713333,0,0.358333,0,0,0.1
19,2012,1,0,0,0.603846,0.935,0.611667,0,0.365,0,0,0.1
19,2012,2,0,0,0.697436,0.903333,0.782222,0,0.395556,0,0,0.1
19,2012,3,0,0,0.734615,0.9825,0.853333,0,0.371667,0,0,0.1
19,2012,4,0,0,0.925,1.4475,0.99,0,0.546667,0,0,0.1
19,2012,5,0,0,1.90385,2.7225,2.07667,0,1.22167,0,0,0.1
19,2012,6,0,0,3.34423,4.0025,3.285,0,2.17667,0,0,0.1
19,2012,7,0,0,3.78846,4.3375,3.69333,0,2.735,0,0,0.2
19,2012,8,0,0,3.35385,4.0475,3.25,0,2.52667,0,0,0.175
19,2012,9,0,0,1.95962,3.1675,2.105,0,1.62333,0,0,0.1
19,2012,10,0,0,1.12051,2.07333,1.37111,0,1.02222,0,0,0.1
19,2012,11,0,0,0.928846,1.465,1.05,0,0.668333,0,0,0.1
19,2012,12,0,0,0.675,1.15,0.771667,0,0.391667,0,0,0.1
20,2000,1,0,0,0.507031,0,0.422917,0.075,0.135268,0,0,0.0125
20,2000,2,0,0,0.697656,0,0.610417,0.075,0.139286,0,0,0.05
20,2000,3,0,0,0.635938,0,0.645833,0.025,0.0502778,0,0,0.0125
20,2000,4,0,0,1.10833,0,1.08611,0.0333333,0.0734463,0,0,0
20,2000,5,0,0,1.79453,0,1.85833,0.15,0.230508,0,0,0.05
20,2000,6,0,0,1.76484,0,2.33958,0.125,0.254661,0,0,0.0875
20,2000,7,0,0,2.59688,0,2.43125,1.4,0.829661,0,0,0.375
20,2000,8,0,0,2.52656,0,3.03333,0.375,0.729018,0,0,0.0625
20,2000,9,0,0,1.77188,0,2.0375,0.475,0.47839,0,0,0.1
20,2000,10,0,0,1.36563,0,0.958333,0.366667,0.355367,0,0,0.116667
20,2000,11,0,0,0.664063,0,0.58125,0.175,0.204237,0,0,0.1
20,2000,12,0,0,0.566406,0,0.414583,0.1,0.167797,0,0,0.1125
20,2001,1,0,0,0.793269,0,0.528125,0.825,0.1585,0,0,0.04375
20,2001,2,0,0,0.737179,0,0.633333,0.2,0.162,0,0,0.0833333
20,2001,3,0,0,0.736538,0,0.61875,0.125,0.1975,0,0,0.0875
20,2001,4,0,0,1.16635,0,1.05,0.175,0.2885,0,0,0.15
20,2001,5,0,0,2.34808,0,2.13125,0.8,0.6,0,0,0.175
20,2001,6,0,0,3.46154,0,3.15313,1.675,1.059,0,0,0.55
20,2001,7,0,0,3.95865,0,3.72813,2.575,1.4875,0,0,0.71875
20,2001,8,0,0,3.67115,0,3.56875,2.225,1.5215,0,0,0.59375
20,2001,9,0,0,2.81538,0,2.77813,1.7,1.0045,0,0,0.45
20,2001,10,0,0,1.92179,0,1.96667,1.1,0.733333,0,0,0.45
20,2001,11,0,0,1.14712,0,1.27813,0.675,0.511,0,0,0.35625
20,2001,12,0,0,0.868269,0,0.8875,0.425,0.205,0,0,0.0375
20,2002,1,0,0,0.580769,0,0.628125,0.25,0.165816,0,0,0.0375
20,2002,2,0,0,0.628205,0,0.6375,0.3,0.198639,0,0,0.05
20,2002,3,0,0,0.735577,0,0.709375,0.45,0.245918,0,0,0.0875
20,2002,4,0,0,1.26058,0,1.14375,0.625,0.35,0,0,0.14375
20,2002,5,0,0,2.73173,0,2.48125,1.95,0.759694,0,0,0.3375
20,2002,6,0,0,3.78269,0,3.79063,4.925,1.52959,0,0,0.925
20,2002,7,0,0,3.89327,0,3.9,5.3,1.91429,0,0,1.2125
20,2002,8,0,0,3.50096,0,3.80625,4.175,1.70714,0,0,0.91875
20,2002,9,0,0,2.54038,0,2.625,2.4,1.04184,0,0,0.55625
20,2002,10,0,0,1.43077,0,1.44167,0.833333,0.635374,0,0,0.3
20,2002,11,0,0,0.967308,0,0.875,0.65,0.390306,0,0,0.20625
20,2002,12,0,0,0.764423,0,0.821875,0,0.154592,0,0,0.10625
20,2003,1,0,0,0.617308,0,0.65625,0,0.136735,0,0,0.11875
20,2003,2,0,0,0.667949,0,0.754167,0.0666667,0.161905,0,0,0.1
20,2003,3,0,0,0.763462,0,0.69375,0.375,0.189796,0,0,0.10625
20,2003,4,0,0,1.25577,0,1.1625,1.025,0.315306,0,0,0.10625
20,2003,5,0,0,2.375,0,2.25625,1.8,0.631633,0,0,0.1375
20,2003,6,0,0,3.32115,0,3.34688,1.475,1.17908,0,0,0.51875
20,2003,7,0,0,3.73846,0,3.78125,2.8,1.69235,0,0,0.775
20,2003,8,0,0,3.56346,0,3.65,4.3,1.66429,0,0,0.7125
20,2003,9,0,0,2.6875,0,2.65,2.45,1.06939,0,0,0.49375
20,2003,10,0,0,1.65385,0,1.59583,1.6,0.680272,0,0,0.258333
20,2003,11,0,0,1.01058,0,0.9,0.825,0.416837,0,0,0.2125
20,2003,12,0,0,0.782692,0,0.8,0.1,0.20102,0,0,0.075
20,2004,1,0,0,0.579808,0,0.55,0.15,0.195,0,0,0.1625
20,2004,2,0,0,0.660256,0,0.641667,0.0666667,0.199333,0,0,0.0583333
20,2004,3,0,0,0.733654,0,0.63125,0.125,0.2095,0,0,0.075
20,2004,4,0,0,1.06442,0,0.903125,0.325,0.3135,0,0,0.10625
20,2004,5,0,0,2.09519,0,1.83438,0.75,0.6485,0,0,0.19375
20,2004,6,0,0,3.23269,0,3.12813,1.95,1.1955,0,0,0.6125
20,2004,7,0,0,3.71346,0,3.67813,2.7,1.642,0,0,0.83125
20,2004,8,0,0,3.31731,0,3.34375,2.575,1.5375,0,0,0.68125
20,2004,9,0,0,2.29808,0,2.24375,2.075,1.0055,0,0,0.58125
20,2004,10,0,0,1.56154,0,1.425,1.7,0.672667,0,0,0.475
20,2004,11,0,0,1.13365,0,1.03438,1.3,0.467,0,0,0.36875
20,2004,12,0,0,0.645192,0,0.65625,0.875,0.208,0,0,0.29375
20,2005,1,0,0,0.599038,0,0.61875,0.95,0.1865,0,0,0.2875
20,2005,2,0,0,0.639744,0,0.6125,0.733333,0.208,0,0,0.258333
20,2005,3,0,0,0.742308,0,0.628125,0.9,0.258,0,0,0.225
20,2005,4,0,0,1.12885,0,1.075,1.45,0.302,0,0,0.14375
20,2005,5,0,0,2.25962,0,2.26875,1.8,0.545,0,0,0.1625
20,2005,6,0,0,3.29135,0,3.54063,2.75,1.1725,0,0,0.46875
20,2005,7,0,0,3.59519,0,4.01875,3.95,1.643,0,0,0.89375
20,2005,8,0,0,3.26154,0,3.74688,4,1.5125,0,0,0.84375
20,2005,9,0,0,2.35962,0,2.39375,2.175,1.0065,0,0,0.4625
20,2005,10,0,0,1.49744,0,1.45417,1.53333,0.635333,0,0,0.308333
20,2005,11,0,0,1.12692,0,1.06875,1.3,0.409,0,0,0.2375
20,2005,12,0,0,0.895192,0,0.846875,1,0.2225,0,0,0.075
20,2006,1,0,0,0.663462,0,0.65625,2.375,0.272959,0,0,0.0875
20,2006,2,0,0,0.692308,0,0.608333,0.6,0.198639,0,0,0.075
20,2006,3,0,0,0.734615,0,0.625,0.375,0.22449,0,0,0.1
20,2006,4,0,0,1.08942,0,0.934375,0.25,0.32398,0,0,0.10625
20,2006,5,0,0,2.31442,0,2.15,0.8,0.639286,0,0,0.175
20,2006,6,0,0,3.33558,0,3.20313,1.625,1.23112,0,0,0.2875
20,2006,7,0,0,3.66442,0,3.56875,2.525,1.65306,0,0,0.48125
20,2006,8,0,0,3.24808,0,3.18438,2.025,1.5398,0,0,0.5875
20,2006,9,0,0,2.25962,0,2.13125,1.375,0.965816,0,0,0.43125
20,2006,10,0,0,1.48077,0,1.27083,0.833333,0.632653,0,0,0.425
20,2006,11,0,0,1.11731,0,0.8875,0.625,0.428571,0,0,0.175
20,2006,12,0,0,0.851923,0,0.596875,0,0.205612,0,0,0.08125
20,2007,1,0,0,0.677885,0,0.475,0,0.1975,0,0,0.075
20,2007,2,0,0,0.742308,0,0.591667,0,0.220667,0,0,0.075
20,2007,3,0,0,0.819231,0,0.5875,0.4,0.2285,0,0,0.075
20,2007,4,0,0,1.19519,0,0.9625,0.9,0.3315,0,0,0.125
20,2007,5,0,0,2.38654,0,2.17813,1.525,0.668,0,0,0.3375
20,2007,6,0,0,3.54038,0,3.51875,2.75,1.319,0,0,0.66875
20,2007,7,0,0,3.80673,0,3.96875,3.9,1.7975,0,0,0.9375
20,2007,8,0,0,3.40481,0,3.59688,3.8,1.5915,0,0,0.95625
20,2007,9,0,0,2.49904,0,2.38438,2,0.988,0,0,0.65625
20,2007,10,0,0,1.52308,0,1.50417,1.23333,0.675333,0,0,0.458333
20,2007,11,0,0,1.12596,0,0.96875,0.8,0.488,0,0,0.44375
20,2007,12,0,0,0.972115,0,0.846875,0,0.238,0,0,0.11875
20,2008,1,0,0,0.709615,0,0.7,0,0.218,0,0,0.125
20,2008,2,0,0,0.717949,0,0.766667,0,0.232,0,0,0.175
20,2008,3,0,0,0.792308,0,0.740625,0.2,0.245,0,0,0.2375
20,2008,4,0,0,1.22596,0,1.16563,0.375,0.334,0,0,0.4375
20,2008,5,0,0,2.48558,0,2.36563,0.65,0.6845,0,0,0.5625
20,2008,6,0,0,3.73942,0,3.60938,2.125,1.3165,0,0,0.54375
20,2008,7,0,0,3.93269,0,3.82188,2.875,1.69,0,0,0.91875
20,2008,8,0,0,3.56442,0,3.47813,2.6,1.5425,0,0,1.2875
20,2008,9,0,0,2.52981,0,2.48125,2.125,1.029,0,0,0.775
20,2008,10,0,0,1.48462,0,1.52917,1.83333,0.679333,0,0,0.508333
20,2008,11,0,0,1.03942,0,0.853125,0.375,0.4965,0,0,0.30625
20,2008,12,0,0,0.873077,0,0.44375,0.05,0.3635,0,0,0.1
20,2009,1,0,0,0.735577,0,0.3625,0.05,0.282,0,0,0.1
20,2009,2,0,0,0.657692,0,0.433333,0.133333,0.334667,0,0,0.0833333
20,2009,3,0,0,0.702885,0,0.465625,0.2,0.2565,0,0,0.075
20,2009,4,0,0,1.03654,0,0.83125,0.55,0.373,0,0,0.0625
20,2009,5,0,0,2.01827,0,1.8875,1.425,0.67,0,0,0.20625
20,2009,6,0,0,3.12404,0,3.08438,2.75,1.1655,0,0,0.4125
20,2009,7,0,0,3.65481,0,3.75938,3.8,1.562,0,0,0.6375
20,2009,8,0,0,3.19231,0,3.25625,2.925,1.503,0,0,0.64375
20,2009,9,0,0,2.17404,0,2.11875,2.1,1.0025,0,0,0.43125
20,2009,10,0,0,1.40385,0,1.44167,1.66667,0.620667,0,0,0.291667
20,2009,11,0,0,0.870192,0,0.890625,0.95,0.4015,0,0,0.1625
20,2009,12,0,0,0.667308,0,0.70625,0.65,0.3095,0,0,0.125
20,2010,1,0,0,0.523077,0,0.875,0.7,0.2055,0,0,0.125
20,2010,2,0,0,0.573077,0,0.579167,0.733333,0.258,0,0,0.133333
20,2010,3,0,0,0.635577,0,0.65,0.875,0.277,0,0,0.175
20,2010,4,0,0,0.999039,0,1.04688,1.3,0.3585,0,0,0.20625
20,2010,5,0,0,2.09423,0,2.12188,1.85,0.7415,0,0,0.475
20,2010,6,0,0,3.21346,0,3.05313,2.075,1.453,0,0,1.01875
20,2010,7,0,0,3.53077,0,3.39063,2.55,1.817,0,0,1.1375
20,2010,8,0,0,3.06442,0,3.04063,2.1,1.622,0,0,0.975
20,2010,9,0,0,2.10096,0,2.20625,1.975,1.0495,0,0,0.60625
20,2010,10,0,0,1.40641,0,1.39167,1.2,0.712,0,0,0.416667
20,2010,11,0,0,1.02404,0,1.02188,0.775,0.503,0,0,0.4375
20,2010,12,0,0,0.956731,0,0.93125,0.15,0.2455,0,0,0.16875
20,2011,1,0,0,0.684615,0,0.759375,0.225,0.2195,0,0,0.15
20,2011,2,0,0,0.708974,0,0.8,0.1,0.242,0,0,0.166667
20,2011,3,0,0,0.690385,0,0.65625,0.3,0.232,0,0,0.1625
20,2011,4,0,0,1.07404,0,0.96875,0.45,0.334,0,0,0.075
20,2011,5,0,0,2.425,0,2.23125,1.3,0.6925,0,0,0.175
20,2011,6,0,0,3.60288,0,3.65,2.65,1.469,0,0,0.625
20,2011,7,0,0,3.80769,0,3.94375,3.6,1.958,0,0,0.875
20,2011,8,0,0,3.36346,0,3.45,3.15,1.7235,0,0,0.73125
20,2011,9,0,0,2.20192,0,2.16563,1.575,1.0625,0,0,0.475
20,2011,10,0,0,1.24872,0,1.27083,0.9,0.671333,0,0,0.308333
20,2011,11,0,0,0.8125,0,0.8625,0.825,0.456,0,0,0.25
20,2011,12,0,0,0.6125,0,0.6,0.35,0.175,0,0,0.08125
20,2012,1,0,0,0.502885,0,0.86875,1.025,0.1995,0,0,0.0875
20,2012,2,0,0,0.576923,0,0.475,0.0333333,0.172667,0,0,0.1
20,2012,3,0,0,0.621154,0,0.465625,0.1,0.2095,0,0,0.1125
20,2012,4,0,0,0.859615,0,0.728125,0.15,0.3055,0,0,0.08125
20,2012,5,0,0,1.89135,0,1.61563,0.525,0.5665,0,0,0.15625
20,2012,6,0,0,3.04231,0,2.94375,1.825,1.048,0,0,0.6125
20,2012,7,0,0,3.41731,0,3.4625,2.575,1.4655,0,0,0.8
20,2012,8,0,0,3.02308,0,3.04375,2.175,1.4085,0,0,0.65
20,2012,9,0,0,1.90385,0,1.88125,1.575,0.9215,0,0,0.48125
20,2012,10,0,0,1.16026,0,1.0875,1,0.579333,0,0,0.341667
20,2012,11,0,0,0.907692,0,0.74375,0.5,0.3315,0,0,0.24375
20,2012,12,0,0,0.640385,0,0.53125,0.15,0.1815,0,0,0.09375
21,2000,1,0,0,0.5455,0,0.551,0.722222,0.274405,0,0,0.1
21,2000,2,0,0,0.775,0,0.699,0.863889,0.267857,0,0,0.075
21,2000,3,0,0,0.7335,0,0.817,0.816667,0.155,0,0,0
21,2000,4,0,0,1.35533,0,1.28133,1.15926,0.259524,0,0,0
21,2000,5,0,0,1.8965,0,2.074,2.02778,0.655357,0,0,0.0375
21,2000,6,0,0,2.9885,0,3.063,2.71944,0.90119,0,0,0.125
21,2000,7,0,0,2.5255,0,2.452,2.475,1.07321,0,0,0.275
21,2000,8,0,0,2.884,0,2.532,2.30833,1.47083,0,0,0.45
21,2000,9,0,0,2.109,0,2.081,2.06667,0.895238,0,0,0.1375
21,2000,10,0,0,1.29067,0,1.65467,1.73704,0.707937,0,0,0.1
21,2000,11,0,0,0.672,0,0.85,0.983333,0.431548,0,0,0.0875
21,2000,12,0,0,0.4815,0,0.625,0.752778,0.296429,0,0,0.075
21,2001,1,0,0,0.584375,0,0.621053,0.825,0.356618,0,0,0.05
21,2001,2,0,0,0.641667,0,0.624561,0.82963,0.271569,0,0,0.0333333
21,2001,3,0,0,0.6375,0,0.686842,0.875,0.275735,0,0,0.0333333
21,2001,4,0,0,1.08562,0,1.14211,1.27222,0.433088,0,0,0.125
21,2001,5,0,0,2.22875,0,2.49211,2.66944,0.897794,0,0,0.316667
21,2001,6,0,0,3.22938,0,3.71447,4.10278,1.61471,0,0,0.975
21,2001,7,0,0,3.74938,0,4.09868,4.44444,2.04706,0,0,1.45
21,2001,8,0,0,3.46375,0,3.90526,4.29167,1.94118,0,0,1.14167
21,2001,9,0,0,2.55375,0,3.06053,3.61389,1.34632,0,0,0.441667
21,2001,10,0,0,1.83583,0,1.82807,2.31852,0.903922,0,0,0.2
21,2001,11,0,0,1.10063,0,1.075,1.28611,0.629412,0,0,0.1
21,2001,12,0,0,0.723125,0,0.764474,0.947222,0.320588,0,0,0.0583333
21,2002,1,0,0,0.546875,0,0.657895,0.780556,0.277941,0,0,0.0666667
21,2002,2,0,0,0.628333,0,0.670175,0.759259,0.289216,0,0,0.0666667
21,2002,3,0,0,0.688125,0,0.738158,0.852778,0.322794,0,0,0.0583333
21,2002,4,0,0,1.27437,0,1.275,1.54722,0.475735,0,0,0.116667
21,2002,5,0,0,2.80938,0,2.84868,3.35,0.931618,0,0,0.216667
21,2002,6,0,0,3.78937,0,3.91711,4.28333,1.69191,0,0,0.466667
21,2002,7,0,0,3.88875,0,4.09474,4.35833,2.07132,0,0,0.625
21,2002,8,0,0,3.54938,0,3.73421,4.01944,1.78382,0,0,0.658333
21,2002,9,0,0,2.61812,0,2.85526,3.3,1.18235,0,0,0.466667
21,2002,10,0,0,1.4575,0,1.75263,2.17037,0.752941,0,0,0.244444
21,2002,11,0,0,1.03875,0,1.07105,1.29722,0.463971,0,0,0.133333
21,2002,12,0,0,0.92625,0,0.802632,0.863889,0.301471,0,0,0.0416667
21,2003,1,0,0,0.686875,0,0.709211,0.797222,0.257353,0,0,0.0333333
21,2003,2,0,0,0.739167,0,0.719298,0.844444,0.254902,0,0,0.0777778
21,2003,3,0,0,0.79625,0,0.760526,0.894444,0.256618,0,0,0.0583333
21,2003,4,0,0,1.29125,0,1.24079,1.45833,0.419118,0,0,0.0833333
21,2003,5,0,0,2.57875,0,2.88553,3.33611,0.8625,0,0,0.125
21,2003,6,0,0,3.4025,0,3.82105,4.26389,1.46618,0,0,0.341667
21,2003,7,0,0,3.73187,0,3.99605,4.42222,1.96618,0,0,0.5
21,2003,8,0,0,3.53375,0,3.71842,4.19444,1.83309,0,0,0.508333
21,2003,9,0,0,2.65875,0,2.87237,3.41389,1.32279,0,0,0.375
21,2003,10,0,0,1.6875,0,1.83158,2.1037,0.902941,0,0,0.277778
21,2003,11,0,0,1.03062,0,1.12763,1.35556,0.633824,0,0,0.166667
21,2003,12,0,0,0.801875,0,0.802632,1.01944,0.419853,0,0,0.0833333
21,2004,1,0,0,0.56875,0,0.7,0.811111,0.241912,0,0,0.0666667
21,2004,2,0,0,0.666667,0,0.763158,0.822222,0.251961,0,0,0.0444444
21,2004,3,0,0,0.683125,0,0.784211,0.852778,0.275,0,0,0.0666667
21,2004,4,0,0,1.10688,0,1.13026,1.23889,0.456618,0,0,0.125
21,2004,5,0,0,2.30688,0,2.48947,2.625,0.925735,0,0,0.25
21,2004,6,0,0,3.525,0,3.96053,4.08889,1.66618,0,0,0.608333
21,2004,7,0,0,3.76937,0,4.30263,4.56389,2.12794,0,0,0.891667
21,2004,8,0,0,3.43312,0,4.02368,4.29167,1.93529,0,0,0.791667
21,2004,9,0,0,2.44688,0,2.94474,3.26389,1.26691,0,0,0.416667
21,2004,10,0,0,1.59667,0,1.70175,1.9037,0.866667,0,0,0.155556
21,2004,11,0,0,1.125,0,0.935526,1.01944,0.558088,0,0,0.0833333
21,2004,12,0,0,0.883125,0,0.715789,0.816667,0.223529,0,0,0.0666667
21,2005,1,0,0,0.655625,0,0.659211,0.755556,0.188971,0,0,0.0666667
21,2005,2,0,0,0.7225,0,0.663158,0.733333,0.209804,0,0,0.0888889
21,2005,3,0,0,0.7525,0,0.721053,0.744444,0.267647,0,0,0.0833333
21,2005,4,0,0,1.18313,0,1.17763,1.18056,0.330147,0,0,0.075
21,2005,5,0,0,2.54875,0,2.89474,2.88889,0.641176,0,0,0.116667
21,2005,6,0,0,3.43438,0,4.06184,4.29444,1.39706,0,0,0.275
21,2005,7,0,0,3.62813,0,4.23947,4.525,1.82794,0,0,0.416667
21,2005,8,0,0,3.35438,0,3.88158,4.18889,1.68456,0,0,0.491667
21,2005,9,0,0,2.47375,0,2.85526,3.11667,1.13162,0,0,0.333333
21,2005,10,0,0,1.50667,0,1.66316,1.91481,0.75,0,0,0.266667
21,2005,11,0,0,1.02563,0,0.967105,1.26389,0.475,0,0,0.333333
21,2005,12,0,0,0.855,0,0.663158,0.872222,0.247794,0,0,0.1
21,2006,1,0,0,0.63375,0,0.615789,0.816667,0.246324,0,0,0.0666667
21,2006,2,0,0,0.659167,0,0.640351,0.855556,0.252941,0,0,0.0666667
21,2006,3,0,0,0.666875,0,0.7,0.905556,0.269118,0,0,0.075
21,2006,4,0,0,1.0975,0,1.22368,1.4,0.420588,0,0,0.166667
21,2006,5,0,0,2.40375,0,2.83158,3.14444,0.893382,0,0,0.308333
21,2006,6,0,0,3.41937,0,3.84737,4.11111,1.62279,0,0,0.708333
21,2006,7,0,0,3.57562,0,4.02368,4.16667,2.03309,0,0,1.075
21,2006,8,0,0,3.16375,0,3.72632,3.89722,1.85882,0,0,0.925
21,2006,9,0,0,2.27125,0,2.71316,3.06389,1.225,0,0,0.491667
21,2006,10,0,0,1.4625,0,1.58947,1.88148,0.821569,0,0,0.266667
21,2006,11,0,0,1.03875,0,1.02763,1.31389,0.5625,0,0,0.241667
21,2006,12,0,0,0.705,0,0.686842,0.972222,0.291912,0,0,0.1
21,2007,1,0,0,0.560625,0,0.584211,0.861111,0.250735,0,0,0.075
21,2007,2,0,0,0.685833,0,0.654386,0.885185,0.27549,0,0,0.1
21,2007,3,0,0,0.754375,0,0.710526,0.902778,0.291176,0,0,0.0833333
21,2007,4,0,0,1.19375,0,1.11184,1.36944,0.4375,0,0,0.075
21,2007,5,0,0,2.375,0,2.55658,2.99444,0.951471,0,0,0.241667
21,2007,6,0,0,3.44,0,3.87368,4.26667,1.85956,0,0,0.95
21,2007,7,0,0,3.71188,0,4.14868,4.38889,2.29338,0,0,1.31667
21,2007,8,0,0,3.40625,0,3.73289,3.96389,2.0125,0,0,1.00833
21,2007,9,0,0,2.48687,0,2.71842,3.21944,1.24338,0,0,0.433333
21,2007,10,0,0,1.50417,0,1.65088,2.04444,0.788235,0,0,0.166667
21,2007,11,0,0,1.04187,0,1.05921,1.30556,0.497059,0,0,0.05
21,2007,12,0,0,0.916875,0,0.757895,0.944444,0.257353,0,0,0.0333333
21,2008,1,0,0,0.669375,0,0.688158,0.841667,0.231618,0,0,0.0166667
21,2008,2,0,0,0.765833,0,0.684211,0.877778,0.27451,0,0,0.0333333
21,2008,3,0,0,0.795,0,0.693421,0.877778,0.288235,0,0,0.05
21,2008,4,0,0,1.21375,0,1.075,1.28056,0.419853,0,0,0.15
21,2008,5,0,0,2.50063,0,2.54079,2.97222,0.927206,0,0,0.283333
21,2008,6,0,0,3.59188,0,3.72895,4.28056,1.78529,0,0,0.466667
21,2008,7,0,0,3.67188,0,4.01184,4.41667,2.10515,0,0,0.575
21,2008,8,0,0,3.44562,0,3.62368,4.05,1.8875,0,0,0.533333
21,2008,9,0,0,2.42188,0,2.60789,3.06389,1.26471,0,0,0.391667
21,2008,10,0,0,1.48583,0,1.52982,1.77037,0.80098,0,0,0.233333
21,2008,11,0,0,0.944375,0,0.864474,1.12222,0.566176,0,0,0.141667
21,2008,12,0,0,0.928125,0,0.577632,0.830556,0.322794,0,0,0.0666667
21,2009,1,0,0,0.59625,0,0.528947,0.741667,0.292647,0,0,0.0666667
21,2009,2,0,0,0.599167,0,0.540351,0.733333,0.355882,0,0,0.0666667
21,2009,3,0,0,0.64375,0,0.589474,0.755556,0.267647,0,0,0.108333
21,2009,4,0,0,1.07437,0,1.00658,1.21111,0.440441,0,0,0.175
21,2009,5,0,0,2.31875,0,2.33947,2.76111,0.950735,0,0,0.341667
21,2009,6,0,0,3.26625,0,3.50395,3.95278,1.62647,0,0,0.725
21,2009,7,0,0,3.6025,0,3.95789,4.32222,2.09044,0,0,0.991667
21,2009,8,0,0,3.19875,0,3.64605,4.00556,1.85735,0,0,0.808333
21,2009,9,0,0,2.20562,0,2.56974,3.01944,1.19632,0,0,0.45
21,2009,10,0,0,1.43167,0,1.40175,1.71111,0.767647,0,0,0.244444
21,2009,11,0,0,0.9275,0,0.823684,1.01389,0.455882,0,0,0.166667
21,2009,12,0,0,0.709375,0,0.584211,0.733333,0.247059,0,0,0.108333
21,2010,1,0,0,0.481875,0,0.540789,0.613889,0.2625,0,0,0.0833333
21,2010,2,0,0,0.599167,0,0.577193,0.655556,0.268627,0,0,0.0777778
21,2010,3,0,0,0.65375,0,0.588158,0.711111,0.291912,0,0,0.1
21,2010,4,0,0,1,0,0.906579,1.07778,0.420588,0,0,0.183333
21,2010,5,0,0,2.07563,0,2.20921,2.47222,0.855147,0,0,0.358333
21,2010,6,0,0,3.0275,0,3.58684,3.74167,1.56029,0,0,0.533333
21,2010,7,0,0,3.31813,0,3.99868,4.16111,1.94412,0,0,0.6
21,2010,8,0,0,3.0275,0,3.57632,3.83889,1.74706,0,0,0.625
21,2010,9,0,0,2.17563,0,2.43947,2.84722,1.11912,0,0,0.458333
21,2010,10,0,0,1.39917,0,1.44737,1.73333,0.72451,0,0,0.233333
21,2010,11,0,0,0.994375,0,0.948684,1.24722,0.484559,0,0,0.0916667
21,2010,12,0,0,0.844375,0,0.734211,1.03056,0.233088,0,0,0.0416667
